season,date,age,team_played,game_type,venue,opponent,win_lose,point_difference,game_started,minutes_played,fieldgoal,fieldgoal_attempts,fieldgoal_percent,3pointers,3pointers_attempts,3pointers_percent,freethrows,freethrows_attempt,freethrow_percent,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
13,1/22/2009,30,los angeles lakers,season,away,washington wizards,w,20,1,28:06,4,11,0.364,1,3,0.333,2,2,1,0,4,4,5,0,0,0,2,11
13,1/25/2009,30,los angeles lakers,season,away,san antonio spurs,w,14,1,32:19,8,17,0.471,2,3,0.667,4,4,1,0,4,4,3,1,1,1,2,22
13,1/27/2009,30,los angeles lakers,season,away,charlotte hornets,l,-7,1,45:13,15,28,0.536,1,3,0.333,7,8,0.875,2,6,8,5,1,0,2,6,38
13,1/30/2009,30,los angeles lakers,season,home,minnesota timberwolves,w,13,1,34:33,12,23,0.522,1,7,0.143,5,6,0.833,2,6,8,5,0,0,2,3,30
13,1/31/2009,30,los angeles lakers,season,home,memphis grizzlies,w,17,1,35:03,10,20,0.5,0,1,0,5,7,0.714,0,1,1,7,3,0,1,1,25
13,2/2/2009,30,los angeles lakers,season,home,new york knicks,w,9,1,36:48,19,31,0.613,3,6,0.5,20,20,1,0,0,0,3,0,1,2,1,61
13,2/4/2009,30,los angeles lakers,season,home,toronto rapters,w,8,1,37:33,13,28,0.464,4,8,0.5,6,8,0.75,1,8,9,5,2,0,0,0,36
13,2/5/2009,30,los angeles lakers,season,home,boston celtics,w,1,1,45:06,10,29,0.345,4,8,0.5,2,4,0.5,2,8,10,5,1,2,3,2,26
13,2/8/2009,30,los angeles lakers,season,home,cleveland cavaliers,w,10,1,34:36,8,17,0.471,0,2,0,3,3,1,0,3,3,2,1,0,2,2,19
13,2/10/2009,30,los angeles lakers,season,away,oklahoma city thunder,w,7,1,35:51,13,26,0.5,0,3,0,8,8,1,3,4,7,1,0,0,3,1,34
13,2/11/2009,30,los angeles lakers,season,home,utah jazz,l,-4,1,36:26,14,33,0.424,1,7,0.143,8,8,1,2,2,4,4,4,0,4,3,37
13,2/17/2009,30,los angeles lakers,season,away,atlanta hawks,w,13,1,28:40,4,12,0.333,2,4,0.5,0,0,,2,2,4,2,0,2,4,0,10
13,2/18/2009,30,los angeles lakers,season,home,golden state warriors,w,8,1,36:16,9,22,0.409,2,3,0.667,10,12,0.833,1,2,3,9,3,2,2,2,30
13,2/20/2009,30,los angeles lakers,season,away,new orleans pelicans,w,4,1,44:53,13,30,0.433,1,2,0.5,12,12,1,1,4,5,5,1,1,2,2,39
13,2/22/2009,30,los angeles lakers,season,home,minnesota timberwolves,w,3,1,36:40,11,21,0.524,0,2,0,6,7,0.857,0,6,6,7,1,0,6,2,28
13,2/24/2009,30,los angeles lakers,season,home,oklahoma city thunder,w,14,1,33:47,13,21,0.619,0,3,0,10,13,0.769,0,4,4,5,1,0,4,0,36
13,2/26/2009,30,los angeles lakers,season,away,phoenix suns,w,26,1,26:50,10,13,0.769,1,2,0.5,1,2,0.5,1,3,4,8,3,0,1,3,22
13,2/27/2009,30,los angeles lakers,season,home,denver nuggets,l,-11,1,40:02,10,31,0.323,0,6,0,9,12,0.75,5,3,8,2,0,1,2,3,29
13,3/1/2009,30,los angeles lakers,season,home,phoenix suns,l,-7,1,39:02,18,38,0.474,3,9,0.333,10,10,1,4,7,11,2,1,1,1,5,49
13,3/3/2009,30,los angeles lakers,season,away,memphis grizzlies,w,10,1,29:38,12,23,0.522,1,5,0.2,6,6,1,0,2,2,2,1,0,0,3,31
13,3/6/2009,30,los angeles lakers,season,away,minnesota timberwolves,w,20,1,27:56,8,17,0.471,2,6,0.333,5,5,1,0,2,2,4,1,0,1,1,23
13,3/9/2009,30,los angeles lakers,season,home,portland trailbrazers,l,-17,1,38:58,11,29,0.379,2,9,0.222,2,2,1,0,3,3,3,1,1,1,5,26
13,3/11/2009,30,los angeles lakers,season,home,houston rockets,w,6,1,39:36,14,23,0.609,2,3,0.667,7,10,0.7,1,4,5,6,4,2,4,2,37
13,3/12/2009,30,los angeles lakers,season,home,san antonio spurs,w,7,1,38:01,9,21,0.429,1,2,0.5,4,4,1,0,4,4,6,0,1,2,3,23
13,3/15/2009,30,los angeles lakers,season,away,dallas mavericks,w,7,1,40:31,11,20,0.55,3,6,0.5,3,3,1,0,8,8,5,1,1,1,4,28
13,3/17/2009,30,los angeles lakers,season,away,philadelphia 76ers,l,-1,1,32:39,5,15,0.333,1,4,0.25,0,0,,0,5,5,5,2,0,5,4,11
13,3/19/2009,30,los angeles lakers,season,away,golden state warriors,w,8,1,39:20,9,25,0.36,2,6,0.333,1,1,1,3,3,6,2,2,0,5,1,21
13,3/21/2009,30,los angeles lakers,season,home,chicago bulls,w,8,1,36:47,10,25,0.4,2,6,0.333,6,10,0.6,1,2,3,7,5,1,3,2,28
13,3/24/2009,30,los angeles lakers,season,home,oklahoma city thunder,w,18,1,29:29,6,18,0.333,1,4,0.25,6,6,1,0,3,3,5,4,2,0,3,19
13,3/26/2009,30,los angeles lakers,season,home,detroit pistons,w,15,1,38:01,10,18,0.556,1,3,0.333,9,10,0.9,2,6,8,7,2,0,1,3,30
13,3/27/2009,30,los angeles lakers,season,home,new jersey nets,w,8,1,41:14,5,19,0.263,3,6,0.5,1,1,1,1,0,1,9,3,1,3,3,14
13,3/29/2009,30,los angeles lakers,season,home,atlanta hawks,l,-10,1,37:10,7,19,0.368,1,6,0.167,2,4,0.5,2,6,8,4,1,0,4,3,17
13,3/31/2009,30,los angeles lakers,season,home,charlotte hornets,l,-10,1,36:28,11,28,0.393,2,5,0.4,1,3,0.333,0,2,2,2,3,0,1,3,25
13,4/1/2009,30,los angeles lakers,season,home,milwaukee bucks,w,6,1,38:41,10,19,0.526,1,2,0.5,9,9,1,1,7,8,4,3,0,4,1,30
13,4/3/2009,30,los angeles lakers,season,away,houston rockets,w,12,1,38:35,7,11,0.636,4,6,0.667,2,2,1,0,1,1,7,2,0,3,0,20
13,4/5/2009,30,los angeles lakers,season,away,los angeles clippers,w,3,1,33:41,5,15,0.333,3,6,0.5,5,8,0.625,1,3,4,5,1,1,2,3,18
13,4/7/2009,30,los angeles lakers,season,home,sacramento kings,w,18,1,30:32,8,16,0.5,1,5,0.2,5,8,0.625,0,5,5,4,2,0,0,2,22
13,4/9/2009,30,los angeles lakers,season,away,denver nuggets,w,14,1,34:53,11,19,0.579,2,5,0.4,9,10,0.9,1,2,3,2,1,0,2,0,33
13,4/10/2009,30,los angeles lakers,season,home,portland trailbrazers,l,-8,1,36:02,9,24,0.375,3,6,0.5,11,12,0.917,0,5,5,2,0,0,3,5,32
13,4/12/2009,30,los angeles lakers,season,away,memphis grizzlies,w,17,1,29:14,7,9,0.778,0,2,0,2,2,1,2,5,7,4,2,1,1,2,16
13,4/14/2009,30,los angeles lakers,season,away,utah jazz,w,13,1,26:22,5,11,0.455,1,2,0.5,5,7,0.714,1,0,1,5,2,0,1,3,16
13,4/19/2009,30,los angeles lakers,playoff,away,utah jazz,w,13,1,39:46,9,17,0.529,0,4,0,6,7,0.857,0,4,4,8,2,1,6,2,24
13,4/21/2009,30,los angeles lakers,playoff,away,utah jazz,w,10,1,38:16,8,17,0.471,1,3,0.333,9,10,0.9,0,6,6,9,2,0,3,2,26
13,4/23/2009,30,los angeles lakers,playoff,home,utah jazz,l,-2,1,43:08,5,24,0.208,1,4,0.25,7,8,0.875,2,5,7,6,2,0,2,4,18
13,4/25/2009,30,los angeles lakers,playoff,home,utah jazz,w,14,1,39:37,16,24,0.667,1,2,0.5,5,5,1,0,6,6,1,2,0,3,2,38
13,4/27/2009,30,los angeles lakers,playoff,away,utah jazz,w,11,1,42:30,10,21,0.476,3,4,0.75,8,9,0.889,0,2,2,4,4,1,5,2,31
13,5/4/2009,30,los angeles lakers,playoff,away,houston rockets,l,-8,1,43:57,14,31,0.452,1,7,0.143,3,5,0.6,0,8,8,4,2,0,2,3,32
13,5/6/2009,30,los angeles lakers,playoff,away,houston rockets,w,13,1,40:09,16,27,0.593,2,3,0.667,6,7,0.857,2,4,6,3,1,0,2,1,40
13,5/8/2009,30,los angeles lakers,playoff,home,houston rockets,w,14,1,44:15,11,28,0.393,4,6,0.667,7,8,0.875,2,4,6,3,2,3,0,2,33
13,5/10/2009,30,los angeles lakers,playoff,home,houston rockets,l,-12,1,34:39,7,17,0.412,1,4,0.25,0,0,,0,2,2,5,4,0,0,1,15
13,5/12/2009,30,los angeles lakers,playoff,away,houston rockets,w,40,1,30:49,10,19,0.526,1,3,0.333,5,6,0.833,0,4,4,3,1,1,4,3,26
13,5/14/2009,30,los angeles lakers,playoff,home,houston rockets,l,-15,1,38:26,11,27,0.407,1,5,0.2,9,10,0.9,1,1,2,3,1,3,2,2,32
13,5/17/2009,30,los angeles lakers,playoff,away,houston rockets,w,19,1,33:21,4,12,0.333,1,4,0.25,5,6,0.833,1,6,7,5,3,2,1,4,14
13,5/19/2009,30,los angeles lakers,playoff,away,denver nuggets,w,2,1,43:21,13,28,0.464,2,3,0.667,12,13,0.923,3,3,6,4,0,1,1,3,40
13,5/21/2009,30,los angeles lakers,playoff,away,denver nuggets,l,-3,1,39:42,10,20,0.5,2,4,0.5,10,10,1,2,3,5,3,1,1,2,4,32
13,5/23/2009,30,los angeles lakers,playoff,home,denver nuggets,w,6,1,41:13,12,24,0.5,2,5,0.4,15,17,0.882,1,5,6,5,2,0,1,4,41
13,5/25/2009,30,los angeles lakers,playoff,home,denver nuggets,l,-19,1,41:12,10,26,0.385,2,10,0.2,12,13,0.923,1,6,7,5,1,0,1,3,34
13,5/27/2009,30,los angeles lakers,playoff,away,denver nuggets,w,9,1,44:54,6,13,0.462,1,6,0.167,9,10,0.9,1,4,5,8,1,0,7,3,22
13,5/29/2009,30,los angeles lakers,playoff,home,denver nuggets,w,27,1,41:34,12,20,0.6,2,4,0.5,9,9,1,0,6,6,10,0,1,1,1,35
13,6/4/2009,30,los angeles lakers,playoff,away,orlando magic,w,25,1,37:58,16,34,0.471,0,1,0,8,8,1,1,7,8,8,2,2,1,1,40
13,6/7/2009,30,los angeles lakers,playoff,away,orlando magic,w,5,1,48:30,10,22,0.455,1,4,0.25,8,10,0.8,0,4,4,8,2,0,7,2,29
13,6/9/2009,30,los angeles lakers,playoff,home,orlando magic,l,-4,1,40:16,11,25,0.44,4,9,0.444,5,10,0.5,1,2,3,8,0,0,4,5,31
13,6/11/2009,30,los angeles lakers,playoff,home,orlando magic,w,8,1,48:52,11,31,0.355,2,6,0.333,8,8,1,1,6,7,8,1,1,3,3,32
13,6/14/2009,30,los angeles lakers,playoff,home,orlando magic,w,13,1,43:18,10,23,0.435,2,5,0.4,8,8,1,0,6,6,5,2,4,1,2,30
14,10/27/2009,31,los angeles lakers,season,away,los angeles clippers,w,7,1,38:20,11,26,0.423,0,1,0,11,12,0.917,4,4,8,3,4,1,2,2,33
14,10/30/2009,31,los angeles lakers,season,away,dallas mavericks,l,-14,1,37:27,6,19,0.316,1,4,0.25,7,9,0.778,3,3,6,2,0,0,3,2,20
14,11/1/2009,31,los angeles lakers,season,away,atlanta hawks,w,8,1,37:38,15,29,0.517,1,2,0.5,10,11,0.909,3,5,8,3,5,0,3,4,41
14,11/3/2009,31,los angeles lakers,season,home,oklahoma city thunder,w,3,1,45:41,9,22,0.409,1,3,0.333,12,14,0.857,1,5,6,4,3,1,7,5,31
14,11/4/2009,31,los angeles lakers,season,home,houston rockets,w,1,1,48:29,15,30,0.5,0,3,0,11,15,0.733,1,5,6,4,4,0,2,2,41
14,11/6/2009,31,los angeles lakers,season,away,memphis grizzlies,w,16,1,33:39,19,30,0.633,0,0,,3,4,0.75,1,3,4,1,1,0,0,2,41
14,11/8/2009,31,los angeles lakers,season,away,new orleans pelicans,w,16,1,33:42,11,21,0.524,0,2,0,6,6,1,0,2,2,1,1,0,5,3,28
14,11/12/2009,31,los angeles lakers,season,away,phoenix suns,w,19,1,32:34,13,21,0.619,0,0,,3,4,0.75,1,3,4,4,0,0,4,4,29
14,11/13/2009,31,los angeles lakers,season,home,denver nuggets,l,-26,1,33:41,7,17,0.412,1,3,0.333,4,4,1,2,1,3,2,1,0,4,1,19
14,11/15/2009,31,los angeles lakers,season,away,houston rockets,l,-10,1,38:38,5,20,0.25,0,3,0,8,9,0.889,1,0,1,3,3,0,4,0,18
14,11/17/2009,31,los angeles lakers,season,away,detroit pistons,w,13,1,39:13,17,29,0.586,1,3,0.333,5,5,1,4,1,5,5,3,0,3,5,40
14,11/19/2009,31,los angeles lakers,season,away,chicago bulls,w,15,1,37:47,7,21,0.333,0,2,0,7,8,0.875,1,8,9,8,0,1,2,3,21
14,11/22/2009,31,los angeles lakers,season,away,oklahoma city thunder,w,16,1,32:16,11,23,0.478,0,2,0,4,4,1,2,4,6,7,2,0,0,1,26
14,11/24/2009,31,los angeles lakers,season,away,new york knicks,w,10,1,40:40,14,20,0.7,1,4,0.25,5,7,0.714,0,5,5,4,3,0,4,0,34
14,11/28/2009,31,los angeles lakers,season,home,golden state warriors,w,33,1,32:21,8,20,0.4,1,3,0.333,3,3,1,2,4,6,6,5,0,2,3,20
14,11/29/2009,31,los angeles lakers,season,away,new jersey nets,w,19,1,28:40,11,17,0.647,5,8,0.625,3,5,0.6,0,8,8,7,2,1,4,5,30
14,12/1/2009,31,los angeles lakers,season,away,new orleans pelicans,w,11,1,32:31,5,11,0.455,2,5,0.4,6,6,1,0,3,3,4,2,0,1,3,18
14,12/4/2009,31,los angeles lakers,season,away,miami heat,w,1,1,42:18,12,25,0.48,2,3,0.667,7,8,0.875,3,4,7,3,3,0,2,5,33
14,12/6/2009,31,los angeles lakers,season,away,phoenix suns,w,20,1,35:54,9,16,0.563,2,4,0.5,6,8,0.75,2,5,7,3,1,0,1,2,26
14,12/9/2009,31,los angeles lakers,season,away,utah jazz,w,24,1,37:49,10,19,0.526,1,3,0.333,6,8,0.75,0,6,6,8,2,2,2,2,27
14,12/11/2009,31,los angeles lakers,season,away,minnesota timberwolves,w,12,1,34:00,8,18,0.444,1,3,0.333,3,4,0.75,0,5,5,5,1,0,4,2,20
14,12/12/2009,31,los angeles lakers,season,home,utah jazz,l,-8,1,36:43,7,24,0.292,1,9,0.111,1,1,1,1,5,6,5,1,0,1,2,16
14,12/15/2009,31,los angeles lakers,season,home,chicago bulls,w,9,1,39:06,15,26,0.577,1,5,0.2,11,15,0.733,0,2,2,3,3,0,8,2,42
14,12/16/2009,31,los angeles lakers,season,home,milwaukee bucks,w,1,1,49:59,13,28,0.464,1,3,0.333,12,12,1,0,7,7,4,0,0,7,4,39
14,12/19/2009,31,los angeles lakers,season,home,new jersey nets,w,19,1,35:02,12,23,0.522,1,5,0.2,4,6,0.667,2,8,10,5,2,1,2,3,29
14,12/20/2009,31,los angeles lakers,season,home,detroit pistons,w,12,1,38:54,11,23,0.478,1,4,0.25,5,8,0.625,1,2,3,4,5,0,2,2,28
14,12/22/2009,31,los angeles lakers,season,away,oklahoma city thunder,w,3,1,43:46,14,26,0.538,0,3,0,12,14,0.857,1,7,8,6,2,0,5,5,40
14,12/25/2009,31,los angeles lakers,season,away,cleveland cavaliers,l,-15,1,45:08,11,33,0.333,1,3,0.333,12,12,1,3,7,10,8,1,1,4,3,35
14,12/26/2009,31,los angeles lakers,season,home,sacramento kings,w,9,1,50:59,16,30,0.533,4,8,0.5,2,2,1,1,6,7,4,4,0,5,4,38
14,12/28/2009,31,los angeles lakers,season,home,phoenix suns,l,-15,1,36:10,14,26,0.538,1,5,0.2,5,6,0.833,0,7,7,2,0,0,1,0,34
14,12/29/2009,31,los angeles lakers,season,away,golden state warriors,w,6,1,42:52,13,27,0.481,2,6,0.333,16,16,1,1,3,4,11,1,0,1,2,44
14,1/1/2010,31,los angeles lakers,season,away,sacramento kings,w,1,1,47:15,13,27,0.481,5,7,0.714,8,11,0.727,0,5,5,5,1,0,3,3,39
14,1/3/2010,31,los angeles lakers,season,away,dallas mavericks,w,35,1,32:04,6,12,0.5,1,4,0.25,2,2,1,0,3,3,8,0,1,4,2,15
14,1/5/2010,31,los angeles lakers,season,away,houston rockets,w,9,1,42:55,9,23,0.391,1,1,1,3,4,0.75,0,3,3,3,1,1,4,4,22
14,1/6/2010,31,los angeles lakers,season,home,los angeles clippers,l,-11,1,40:21,10,30,0.333,2,7,0.286,11,15,0.733,1,2,3,8,3,0,2,0,33
14,1/8/2010,31,los angeles lakers,season,home,portland trailbrazers,l,-9,1,40:33,14,37,0.378,2,8,0.25,2,4,0.5,3,4,7,7,0,1,5,4,32
14,1/10/2010,31,los angeles lakers,season,away,milwaukee bucks,w,18,1,28:30,4,21,0.19,0,3,0,4,6,0.667,2,3,5,1,2,0,1,4,12
14,1/12/2010,31,los angeles lakers,season,home,san antonio spurs,l,-20,1,32:18,7,10,0.7,1,1,1,1,1,1,0,1,1,3,0,0,3,0,16
14,1/13/2010,31,los angeles lakers,season,home,dallas mavericks,w,5,1,35:00,5,11,0.455,0,2,0,0,0,,0,2,2,1,1,0,0,2,10
14,1/15/2010,31,los angeles lakers,season,away,los angeles clippers,w,40,1,37:11,10,20,0.5,4,7,0.571,6,8,0.75,0,2,2,3,1,0,1,2,30
14,1/18/2010,31,los angeles lakers,season,away,orlando magic,w,6,1,44:24,4,19,0.211,0,3,0,3,4,0.75,0,5,5,7,0,0,2,2,11
14,1/21/2010,31,los angeles lakers,season,home,cleveland cavaliers,l,-6,1,39:57,12,31,0.387,2,6,0.333,5,8,0.625,1,1,2,4,0,0,3,2,31
14,1/22/2010,31,los angeles lakers,season,home,new york knicks,w,10,1,42:06,8,24,0.333,3,9,0.333,8,8,1,0,5,5,6,1,0,3,4,27
14,1/24/2010,31,los angeles lakers,season,home,toronto rapters,l,-1,1,40:04,11,24,0.458,1,6,0.167,4,4,1,3,13,16,9,1,1,4,1,27
14,1/26/2010,31,los angeles lakers,season,home,washington wizards,w,12,1,37:16,8,15,0.533,2,7,0.286,8,9,0.889,0,4,4,8,1,0,6,2,26
14,1/27/2010,31,los angeles lakers,season,home,indian pacers,w,22,1,34:57,10,15,0.667,3,4,0.75,6,8,0.75,2,7,9,7,1,1,1,1,29
14,1/29/2010,31,los angeles lakers,season,home,philadelphia 76ers,w,8,1,39:50,10,22,0.455,0,4,0,4,6,0.667,1,3,4,3,4,2,3,3,24
14,1/31/2010,31,los angeles lakers,season,home,boston celtics,w,1,1,44:58,8,20,0.4,1,3,0.333,2,4,0.5,0,3,3,6,0,0,4,1,19
14,2/1/2010,31,los angeles lakers,season,home,memphis grizzlies,l,-2,1,40:10,16,28,0.571,4,7,0.571,8,13,0.615,0,3,3,3,0,0,3,1,44
14,2/3/2010,31,los angeles lakers,season,away,charlotte hornets,w,2,1,36:51,2,12,0.167,1,5,0.2,0,2,0,0,2,2,6,2,0,0,4,5
14,2/5/2010,31,los angeles lakers,season,away,denver nuggets,l,-13,1,39:16,11,22,0.5,4,8,0.5,7,8,0.875,0,9,9,0,1,0,5,4,33
14,2/6/2010,31,los angeles lakers,season,home,portland trailbrazers,w,17,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14,2/8/2010,31,los angeles lakers,season,away,san antonio spurs,w,12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14,2/10/2010,31,los angeles lakers,season,home,utah jazz,w,15,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14,2/16/2010,31,los angeles lakers,season,away,golden state warriors,w,10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14,2/18/2010,31,los angeles lakers,season,away,boston celtics,l,-1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14,2/23/2010,31,los angeles lakers,season,home,memphis grizzlies,w,1,1,40:01,13,19,0.684,3,4,0.75,3,3,1,0,7,7,6,3,2,2,2,32
14,2/24/2010,31,los angeles lakers,season,home,dallas mavericks,l,-5,1,39:42,9,23,0.391,0,3,0,2,2,1,1,4,5,2,2,0,2,4,20
14,2/26/2010,31,los angeles lakers,season,away,philadelphia 76ers,w,9,1,42:14,7,16,0.438,0,1,0,5,6,0.833,1,3,4,8,2,0,3,2,19
14,2/28/2010,31,los angeles lakers,season,away,denver nuggets,w,6,1,42:58,3,17,0.176,0,2,0,8,8,1,1,4,5,12,3,2,5,1,14
14,3/2/2010,31,los angeles lakers,season,away,indian pacers,w,23,1,30:27,5,14,0.357,0,4,0,14,15,0.933,0,4,4,6,2,0,3,1,24
14,3/4/2010,31,los angeles lakers,season,home,miami heat,l,-3,1,45:46,15,28,0.536,2,7,0.286,7,10,0.7,0,2,2,4,1,1,2,3,39
14,3/5/2010,31,los angeles lakers,season,home,charlotte hornets,l,-15,1,41:55,9,21,0.429,0,4,0,8,9,0.889,2,3,5,2,0,0,3,4,26
14,3/7/2010,31,los angeles lakers,season,home,orlando magic,l,-2,1,40:17,12,30,0.4,2,5,0.4,8,8,1,2,5,7,7,3,0,1,3,34
14,3/9/2010,31,los angeles lakers,season,away,toronto rapters,w,2,1,37:20,11,20,0.55,0,1,0,10,11,0.909,1,5,6,6,1,0,4,4,32
14,3/12/2010,31,los angeles lakers,season,home,phoenix suns,w,6,1,42:20,7,16,0.438,1,5,0.2,6,9,0.667,1,9,10,8,1,0,7,2,21
14,3/15/2010,31,los angeles lakers,season,home,golden state warriors,w,3,1,39:54,9,18,0.5,2,4,0.5,9,11,0.818,1,2,3,4,2,0,9,2,29
14,3/16/2010,31,los angeles lakers,season,home,sacramento kings,w,7,1,41:18,10,26,0.385,2,5,0.4,8,14,0.571,3,6,9,7,0,0,3,2,30
14,3/19/2010,31,los angeles lakers,season,away,minnesota timberwolves,w,8,1,33:53,4,11,0.364,1,5,0.2,13,14,0.929,0,4,4,13,4,0,5,3,22
14,3/21/2010,31,los angeles lakers,season,away,washington wizards,w,7,1,39:47,10,17,0.588,4,7,0.571,0,0,,0,3,3,4,0,0,3,2,24
14,3/24/2010,31,los angeles lakers,season,home,san antonio spurs,w,9,1,42:07,11,16,0.688,2,2,1,0,0,,1,3,4,6,0,0,3,1,24
14,3/26/2010,31,los angeles lakers,season,home,oklahoma city thunder,l,-16,1,30:01,4,11,0.364,0,2,0,3,3,1,1,5,6,3,1,0,9,4,11
14,3/27/2010,31,los angeles lakers,season,home,houston rockets,w,8,1,36:10,7,14,0.5,1,2,0.5,2,3,0.667,1,8,9,9,1,0,5,2,17
14,3/29/2010,31,los angeles lakers,season,home,new orleans pelicans,l,-8,1,41:27,10,18,0.556,2,5,0.4,9,11,0.818,2,3,5,6,1,0,3,5,31
14,3/31/2010,31,los angeles lakers,season,home,atlanta hawks,l,-17,1,41:38,12,21,0.571,2,3,0.667,2,6,0.333,0,3,3,4,0,0,2,2,28
14,4/2/2010,31,los angeles lakers,season,away,utah jazz,w,14,1,36:57,5,23,0.217,0,4,0,15,18,0.833,3,3,6,3,1,0,2,5,25
14,4/4/2010,31,los angeles lakers,season,away,san antonio spurs,l,-19,1,41:13,8,24,0.333,2,6,0.333,4,6,0.667,3,5,8,6,0,0,4,3,22
14,4/8/2010,31,los angeles lakers,season,home,denver nuggets,l,-2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14,4/9/2010,31,los angeles lakers,season,home,minnesota timberwolves,w,9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14,4/11/2010,31,los angeles lakers,season,away,portland trailbrazers,l,-3,1,40:07,8,23,0.348,3,6,0.5,1,3,0.333,0,4,4,2,0,0,1,1,20
14,4/13/2010,31,los angeles lakers,season,away,sacramento kings,w,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14,4/14/2010,31,los angeles lakers,season,home,los angeles clippers,l,-16,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14,4/18/2010,31,los angeles lakers,playoff,away,oklahoma city thunder,w,8,1,41:00,6,19,0.316,2,5,0.4,7,12,0.583,1,1,2,3,2,1,2,5,21
14,4/20/2010,31,los angeles lakers,playoff,away,oklahoma city thunder,w,3,1,40:55,12,28,0.429,2,5,0.4,13,15,0.867,1,4,5,1,2,0,4,4,39
14,4/22/2010,31,los angeles lakers,playoff,home,oklahoma city thunder,l,-5,1,41:22,10,29,0.345,4,11,0.364,0,0,,0,4,4,8,2,0,3,4,24
14,4/24/2010,31,los angeles lakers,playoff,home,oklahoma city thunder,l,-21,1,32:04,5,10,0.5,1,1,1,1,2,0.5,1,2,3,4,0,0,3,3,12
14,4/27/2010,31,los angeles lakers,playoff,away,oklahoma city thunder,w,24,1,29:17,4,9,0.444,0,2,0,5,7,0.714,0,3,3,7,2,0,4,3,13
14,4/30/2010,31,los angeles lakers,playoff,home,oklahoma city thunder,w,1,1,35:57,12,25,0.48,3,4,0.75,5,7,0.714,1,6,7,3,0,0,5,4,32
14,5/2/2010,31,los angeles lakers,playoff,away,utah jazz,w,5,1,36:36,12,19,0.632,0,2,0,7,7,1,0,3,3,4,0,0,4,3,31
14,5/4/2010,31,los angeles lakers,playoff,away,utah jazz,w,8,1,42:07,10,22,0.455,0,1,0,10,11,0.909,0,5,5,8,1,3,7,3,30
14,5/8/2010,31,los angeles lakers,playoff,home,utah jazz,w,1,1,43:27,13,24,0.542,3,7,0.429,6,8,0.75,0,4,4,7,1,0,2,3,35
14,5/10/2010,31,los angeles lakers,playoff,home,utah jazz,w,15,1,42:09,11,23,0.478,0,2,0,10,12,0.833,0,3,3,4,1,0,3,3,32
14,5/17/2010,31,los angeles lakers,playoff,away,phoenix suns,w,21,1,35:28,13,23,0.565,3,6,0.5,11,12,0.917,0,5,5,5,1,0,2,1,40
14,5/19/2010,31,los angeles lakers,playoff,away,phoenix suns,w,12,1,43:02,8,19,0.421,1,3,0.333,4,4,1,2,3,5,13,0,1,2,2,21
14,5/23/2010,31,los angeles lakers,playoff,home,phoenix suns,l,-9,1,42:41,13,24,0.542,2,8,0.25,8,8,1,2,7,9,11,1,1,5,3,36
14,5/25/2010,31,los angeles lakers,playoff,home,phoenix suns,l,-9,1,44:42,15,22,0.682,6,9,0.667,2,4,0.5,1,6,7,10,1,1,2,3,38
14,5/27/2010,31,los angeles lakers,playoff,away,phoenix suns,w,2,1,42:37,12,27,0.444,4,10,0.4,2,3,0.667,3,8,11,9,0,4,2,3,30
14,5/29/2010,31,los angeles lakers,playoff,home,phoenix suns,w,8,1,40:58,12,25,0.48,3,8,0.375,10,11,0.909,2,4,6,2,2,0,2,1,37
14,6/3/2010,31,los angeles lakers,playoff,away,boston celtics,w,13,1,38:45,10,22,0.455,1,2,0.5,9,10,0.9,1,6,7,6,1,1,4,4,30
14,6/6/2010,31,los angeles lakers,playoff,away,boston celtics,l,-9,1,34:18,8,20,0.4,2,7,0.286,3,3,1,0,5,5,6,4,0,5,5,21
14,6/8/2010,31,los angeles lakers,playoff,home,boston celtics,w,7,1,43:52,10,29,0.345,1,7,0.143,8,8,1,2,5,7,4,2,3,1,2,29
14,6/10/2010,31,los angeles lakers,playoff,home,boston celtics,l,-7,1,43:04,10,22,0.455,6,11,0.545,7,8,0.875,0,6,6,2,2,0,7,5,33
14,6/13/2010,31,los angeles lakers,playoff,home,boston celtics,l,-6,1,43:53,13,27,0.481,4,10,0.4,8,9,0.889,2,3,5,4,1,1,4,5,38
